cui,type,name
C1328905,mamm,humanized SCID mouse
C1384608,mamm,Odobenus rosmarus
C1449550,mamm,Florida Panther
C1449838,mamm,Potorous tridactylus
C1450009,mamm,"Founder Mice, Transgenic"
C1468799,mamm,Pipistrellus pygmaeus
C1470129,mamm,Grammomys macmillani
C1470282,mamm,Rhinolophus alcyone
C1482139,mamm,Zygodontomys brevicauda
C1483601,mamm,Myotis ricketti
C1485694,mamm,Miniopterus inflatus
C1487095,mamm,Myotis davidii
C1487096,mamm,Myotis formosus
C1493979,mamm,Urocyon littoralis
C1496390,mamm,Lasiurus cinereus
C1496969,mamm,Mops condylurus
C1497012,mamm,Miniopterus pusillus
C1497037,mamm,Tylonycteris pachypus
C1504085,mamm,Cercopithecus pygerythrus
C1510418,mamm,Canis lupus
C1510458,mamm,Goat
C1510677,mamm,A2G Mouse
C1510680,mamm,ABH Mouse
C1510707,mamm,A/J Mouse
C1511362,mamm,C3H/HeJ Mouse
C1511363,mamm,C3H/HeN Mouse
C1511364,mamm,C3H/HeOuJ Mouse
C1511368,mamm,C3HeB/FeJ Mouse
C1511373,mamm,C57BL/10J Mouse
C1511377,mamm,C57BL/10 Mouse
C1511382,mamm,C57BL/6N Mouse
C1511386,mamm,C57BR/cdJ Mouse
C1511388,mamm,C57L Mouse
C1511390,mamm,C58 Mouse
C1511406,mamm,CBA/J Mouse
C1511407,mamm,CBA/N Mouse
C1511646,mamm,DBA/1 Mouse
C1511647,mamm,DBA/1J Mouse
C1511649,mamm,DBA/2 Mouse
C1511654,mamm,DDY Mouse
C1512321,mamm,HRS/J Mouse
C1512658,mamm,Immunodeficient Mouse
C1513843,mamm,NIH Mouse
C1513846,mamm,NMRI Mouse
C1513849,mamm,NOD.CB17-Prkdc-scid/J Mouse
C1513853,mamm,NON Mouse
C1513854,mamm,NOR Mouse
C1513861,mamm,NU/NU Mouse
C1513867,mamm,NZW Mouse
C1514653,mamm,RIII Mouse
C1514714,mamm,Rag1 Mouse
C1515841,mamm,AKR/J Mouse
C1516103,mamm,B6.129S7-Rag1-tm1Mom Mouse
C1516110,mamm,BALB/cByJ Mouse
C1516114,mamm,BALB/cJ Mouse
C1516116,mamm,BALB/c Nude Mouse
C1517101,mamm,FVB Mouse
C1517102,mamm,FVB/N Mouse
C1517307,mamm,Fox Chase SCID Mouse
C1518797,mamm,PL/J Mouse
C1519130,mamm,SCID Beige Mouse
C1519145,mamm,SJL/J Mouse
C1519146,mamm,SJL Mouse
C1519164,mamm,SWR/J Mouse
C1520114,mamm,"WN, Rat Strain"
C1520150,mamm,Wild Type Mouse
C1520423,mamm,129S1/SvImJ Mouse
C1520439,mamm,"Mice, 129 Strain"
C1520440,mamm,129/Sv Mouse
C1521751,mamm,C57BL/6 Mouse
C1522372,mamm,Fur Seals
C1522424,mamm,A Mouse
C1562822,mamm,Mixed breed pig
C1564897,mamm,Anthropoidea
C1622408,mamm,Presbytis senex
C1631185,mamm,Notiosorex crawfordi
C1631323,mamm,Pteropus conspicillatus
C1640874,mamm,Glires
C1641382,mamm,Rhinolophus luctus
C1652826,mamm,Potamochoerus porcus
C1652887,mamm,Miniopterus natalensis
C1666384,mamm,Hipposideros caffer
C1668676,mamm,Rhinolophus pusillus
C1669804,mamm,Rhinolophus hildebrandti
C1669934,mamm,Peromyscus perfulvus
C1670686,mamm,Euarchontoglires
C1671525,mamm,Laurasiatheria
C1706757,mamm,Akita
C1707427,mamm,Cocker Spaniel
C1709594,mamm,Pomeranian
C1709768,mamm,Pug
C1710172,mamm,Springer spaniel
C1710438,mamm,Tool Mouse
C1720820,mamm,Hominini
C1739095,mamm,Bison bison
C1744527,mamm,Phacochoeris aethiopicus
C1884257,mamm,Ellobius talpinus
C1885242,mamm,Hipposideros pomona
C1911542,mamm,Miniopterus magnater
C1916992,mamm,Ia io
C1920435,mamm,Sylvilagus bachmani
C1929727,mamm,Rhinolophus blythi
C1931690,mamm,Propithecus coquereli
C1942970,mamm,Myotis bombinus
C1944135,mamm,Hipposideros speoris
C1956050,mamm,"Rats, Hairless"
C2281584,mamm,Hypsignathus monstrosus
C2284473,mamm,Lutrogale perspicillata
C2295297,mamm,Clethrionomys gapperi
C2296294,mamm,Sus salvanius
C2297401,mamm,Chaerephon plicatus
C2314868,mamm,Orang-utan <Sumatran orangutan>
C2350483,mamm,"Rats, Transgenic"
C2350641,mamm,"Mice, hr"
C2630008,mamm,Acerodon jubatus
C2632858,mamm,Rhinolophus eloquens
C2636027,mamm,Clethrionomys rufocanus
C2642187,mamm,Clethrionomys rutilus
C2657317,mamm,Neoromicia
C2697517,mamm,Gottingen Pig
C2697641,mamm,ICR BR Mouse
C2698215,mamm,Micropig
C2698297,mamm,B6C3 Mouse
C2698722,mamm,CF-1 Mouse
C2699239,mamm,"SD, Rat Strain"
C2699798,mamm,Domestic Short Hair Cat
C2699832,mamm,Dunkin Hartley Guinea Pig
C2700262,mamm,"WIST, Rat Strain"
C2733000,mamm,Pilosa
C2733204,mamm,Equus caballus przewalskii
C2733314,mamm,Order Soricomorpha
C2759042,mamm,Camelus ferus
C2762667,mamm,Myotis petax
C2773024,mamm,Rhinolophus malayanus
C2984578,mamm,Yucatan Minipig
C2984579,mamm,Sinclair Minipig
C2995721,mamm,Crocidura tanakae
C3178755,mamm,Neanderthals
C3326534,mamm,Coleura afra
C3339825,mamm,Hypsugo alaschanicus
C3346612,mamm,Dorcatragus megalotis
C3360462,mamm,Presbytis hosei
C3472376,mamm,Bison bison bison
C3557191,mamm,Chlorocebus cynosuros
C3665359,mamm,Female adult horse (organism)
C3665571,mamm,Porcine species
C3668932,mamm,Grower pig for meat production
C3668992,mamm,Canis lupus lupus
C3669401,mamm,Female adult cattle
C3669420,mamm,Suckling pig for meat production
C3669478,mamm,Adult dog
C3669480,mamm,Adult female dog for breeding
C3669522,mamm,Felis silvestris silvestris
C3669622,mamm,Subgenus Paramanis
C3669683,mamm,Replacement heifer for milk production
C3669692,mamm,Young housecat
C3669695,mamm,Dog for breeding
C3669703,mamm,Unweaned beef calf
C3669715,mamm,Finishing pig for meat production
C3669723,mamm,Female cattle prior to birth of first calf
C3669724,mamm,Preruminant calf
C3669731,mamm,Horse under one year old
C3670222,mamm,Male rabbit
C3670223,mamm,Female rabbit
C3670224,mamm,Rabbit for breeding
C3670330,mamm,Nyctereutes procyonoides ussuriensis
C3671631,mamm,Steatomys pratensis
C3671723,mamm,Proechimys semispinosus
C3672100,mamm,Panthera tigris sumatrae
C3672104,mamm,Panthera tigris amoyensis
C3672105,mamm,Panthera tigris altaica
C3672214,mamm,Leopardus braccatus
C3672276,mamm,Feral housecat
C3672387,mamm,Odocoileus hemionus hemionus
C3687500,mamm,Goat for milk production
C3687524,mamm,Calf for milk production
C3687525,mamm,Breeding bull for milk production
C3687526,mamm,Heifer calf
C3687527,mamm,Ruminating calf
C3687528,mamm,Lactating dairy cattle
C3687530,mamm,Castrated male cattle for beef production
C3687531,mamm,Heifer for milk production
C3687533,mamm,Weaned beef calf
C3687630,mamm,Adult horse
C3687634,mamm,Growing cattle
C3687636,mamm,Lactating cattle
C3687639,mamm,Growing rabbit
C3687640,mamm,Adult pig
C3687645,mamm,Male dog
C3687653,mamm,Growing sheep
C3687661,mamm,Wild deer
C3693201,mamm,Tribe Camelini (organism)
C3714779,mamm,Equus asinus (female) X Equus caballus (male) intragenus hybrid
C3764037,mamm,Taphozous perforatus
C3805302,mamm,Swiss Webster mouse breed
C3829290,mamm,"Lewis, Rat Strain"
C3887509,mamm,Rabbits
C3980373,mamm,Pteropus sp.
C4004576,mamm,Paratriaenops
C4045971,mamm,Savannah Monkey
C4048236,mamm,Sigmodon hispidus
C4049076,mamm,Black Swiss Mouse
C4053822,mamm,ob/ob Mouse
C4053825,mamm,db/db Mouse
C4099366,mamm,Rhinonycteridae
C4334466,mamm,Epomops buettikoferi
C4505193,mamm,"Mice, Knockout, ApoE"
C5065954,mamm,Myotis occultus
C5197836,mamm,Macaca mulatta lasiota
C5205730,mamm,Rabbit Breed
C5205732,mamm,Sheep Breed
