cui,type,name
C2333949,cell,Cholinergic Neurons
C2334011,cell,Wandering histiocyte
C2335231,cell,Pulmonary interstitial fibroblast
C2336257,cell,Pleural macrophage
C2337419,cell,Splenic macrophage
C2338017,cell,Neuron of retina
C2339194,cell,Supporting cell
C2339291,cell,Syncytial giant cell
C2339528,cell,Retinal astrocyte
C2340022,cell,Resting histiocyte
C2340138,cell,Hepatic Stellate Cells
C2347293,cell,Mononucleated Blood Cell
C2347368,cell,Nucleated Blood Cell
C2348032,cell,Cytokine-Induced Killer Cells
C2350052,cell,Granulocyte Progenitor Cells
C2350175,cell,Erythroid Progenitor Cells
C2350243,cell,Granulocyte-Macrophage Progenitor Cells
C2350244,cell,Megakaryocyte-Erythroid Progenitor Cells
C2350245,cell,Megakaryocyte Progenitor Cells
C2350246,cell,Monocyte-Macrophage Precursor Cells
C2350331,cell,Retinal Neurons
C2350466,cell,Natural Killer T-Cells
C2350467,cell,Invariant Natural Killer T-Cells
C2350831,cell,Retinal Photoreceptor Cells
C2599885,cell,Immature neutrophils
C2708700,cell,Immature cells
C2709199,cell,Natural killer
C2717773,cell,Gametophytes
C2717940,cell,Hep G2 Cells
C2717959,cell,Induced Pluripotent Stem Cells
C2825117,cell,AlloStim
C2924433,cell,Intestinal goblet cell
C2924459,cell,Lymphocytes.variant
C2936239,cell,HEK293 Cells
C2936408,cell,Mesophyll Cells
C2936411,cell,Th17 Cells
C2936498,cell,Embryoid Bodies
C2936598,cell,Pancreatic Stellate Cells
C2936608,cell,Side-Population Cells
C2952444,cell,Mononuclear phagocyte
C2985405,cell,Nonspecific Immune Cell
C2985406,cell,DU 145
C3146292,cell,Mouse Basophil
C3161470,cell,Cartilage Cell
C3172555,cell,Ciliated epithelial cell
C3178739,cell,Effector B Cells
C3178740,cell,Be1 Cells
C3178741,cell,Be2 Cells
C3178760,cell,Mirror Neurons
C3178783,cell,Serotonergic Neurons
C3178785,cell,Adrenergic Neurons
C3178786,cell,Noradrenergic Neurons
C3178844,cell,Mesenchymal Stromal Cells
C3178845,cell,Wharton Jelly Cells
C3178867,cell,Plant Cells
C3178914,cell,"B-Lymphocytes, Regulatory"
C3179110,cell,Feeder Cells
C3179121,cell,Human Umbilical Vein Endothelial Cells
C3251824,cell,Cell positive for CD4 antigen
C3272995,cell,Lymphoma TAA-specific Cytotoxic T Lymphocytes
C3273371,cell,CD4 Positive Memory T-Lymphocyte
C3282340,cell,"Cells, Cultured, Autologous"
C3485979,cell,Allogeneic Cells
C3488038,cell,human breast tumor cell
C3494245,cell,Sf9 Cells
C3494246,cell,Sf21 Cells
C3496194,cell,Epidermal cells
C3640949,cell,Inducible CD4+CD25+ Regulatory T Cells
C3641721,cell,Naive T-Lymphocyte
C3641722,cell,Effector T-Lymphocyte
C3656689,cell,B cell+T cell
C3658289,cell,Human Induced Pluripotent Stem Cells
C3658291,cell,Adult Germline Stem Cells
C3661481,cell,Radial Glial Cells
C3686472,cell,Biliary epithelial cell
C3714800,cell,SCID-Repopulating Cell
C3811668,cell,Circulating Plasma Cell
C3826603,cell,Cell metabolism
C3826992,cell,Immature Myeloid Cell
C3827031,cell,Activated Marrow Infiltrating Lymphocytes
C3828361,cell,Recent Thymic Emigrant
C3849991,cell,Glandular Epithelial Cells
C3850017,cell,Endothelial Progenitor Cells
C3871166,cell,2000 erythrocytes
C3890720,cell,PC-3 cell line
C3891065,cell,Mucosal-Associated Invariant T-Cell
C3891660,cell,Tumor-Associated Macrophage
C3896693,cell,Bone Marrow-Derived Cell
C3896803,cell,Allogeneic Natural Killer Cell Line NK-92
C3896829,cell,axicabtagene ciloleucel
C3897252,cell,Umbilical Cord Blood-derived Natural Killer Cells
C3899623,cell,Circulating Stem Cell
C3899624,cell,Circulating Adipose Stromal Cell
C3899739,cell,CXCL12-Abundant Reticular Cell
C4038423,cell,cervical cells
C4038460,cell,Non-hematopoietic stem cell
C4042840,cell,RAW 264.7 Cells
C4042879,cell,Mouse Embryonic Stem Cells
C4054455,cell,Multinucleated Hepatocyte
C4082186,cell,Degenerating muscle fiber
C4082861,cell,Vascular smooth muscle cell
C4084729,cell,Cardiac Stem Cell
C4085194,cell,Conventional Dendritic Cell
C4086555,cell,M2 Macrophage
C4086901,cell,Therapeutic gamma delta T-lymphocytes
C4086923,cell,Unselected Mononuclear Cell
C4246476,cell,Ectomesenchymal cell
C4246843,cell,Cranial neural crest cell
C4249177,cell,Primitive endodermal cell
C4277543,cell,Myeloid-Derived Suppressor Cells
C4277548,cell,Cancer-Associated Fibroblasts
C4277577,cell,A549 Cells
C4277646,cell,Place Cells
C4277680,cell,"Adipocytes, Beige"
C4277737,cell,Grid Cells
C4284002,cell,Type 1 Regulatory T-Cell
C4289596,cell,Effector Memory T-Lymphocyte
C4289823,cell,Central Memory T-Lymphocyte
C4318752,cell,CD5+ T lymphocyte
C4322670,cell,CD3+ T lymphocyte
C4322671,cell,CD14+ myeloid cell
C4322678,cell,Chromosome pair
C4322733,cell,CD56+ NK cell
C4322813,cell,CD44+ T lymphocyte
C4322815,cell,CD45RO+ T lymphocyte
C4330475,cell,Immune Cell
C4331503,cell,Virus-specific Cytotoxic T-lymphocytes
C4505105,cell,Oligodendrocyte Precursor Cells
C4505192,cell,THP-1 Cells
C4505243,cell,Suprachiasmatic Nucleus Neurons
C4524911,cell,3D-expanded Placenta-derived Cells PLX-R18
C4525597,cell,Autologous Peripheral Blood Mononuclear Cells
C4527227,cell,Allogeneic CD19-specific Universal CAR19-expressing T-lymphocytes
C4527316,cell,Chimeric Antigen Receptor T-cells
C4527420,cell,T-cell Receptor-engineered T-cells
C4528422,cell,NCI-60 Cell Line
C4552764,cell,Mesenchymal Progenitor Cell
C4684961,cell,Tabelecleucel
C4697058,cell,Predominant leukocyte
C4704950,cell,Adipose-Derived Mesenchymal Stem Cells
C4704952,cell,Bone Marrow Mesenchymal Stem Cells
C4722614,cell,Theralux-ATIR
C4725789,cell,Autologous BCMA/TACI-targeted CAR T Cells AUTO2
C4733590,cell,high efficiency killing T cells
C4744501,cell,M1 Macrophage
C4744787,cell,Alpha/Beta T-Lymphocyte
C4744827,cell,Derived Cell Line
C4744926,cell,Bone Marrow Mononuclear Cell
C4761416,cell,Myeloid Stem Cell
C4763339,cell,Axonic neuron
C5148040,cell,Monocytes.CD14
C5187201,cell,RBC^Patient
