cui,type,name
C2280645,plnt,Adiantum venustum
C2286029,plnt,Diphasiastrum
C2288325,plnt,Cremastra appendiculata
C2302747,plnt,Micranthes melanocentra
C2310513,plnt,Tetraena gaetula
C2313998,plnt,Lindera pulcherrima
C2314887,plnt,Japanese knotweed
C2348538,plnt,Stevia Leaf
C2617639,plnt,Toona sinensis
C2625220,plnt,Fraxinus berlandieriana
C2638413,plnt,Thymus marschallianus
C2638415,plnt,Thymus proximus
C2642506,plnt,Carlina acaulis
C2644914,plnt,Lippia origanoides
C2645426,plnt,Thymbra capitata
C2657964,plnt,Euclea schimperi
C2665237,plnt,Epimedium pseudowushanense
C2667631,plnt,Cordia verbenacea
C2697680,plnt,Inflorescence
C2698124,plnt,Anther
C2698331,plnt,"Bark, Root"
C2698332,plnt,"Bark, Stem"
C2698767,plnt,Pericarp
C2698771,plnt,Petal
C2698772,plnt,Petiole
C2698828,plnt,Plant Part
C2698829,plnt,"Plant, Whole"
C2699479,plnt,Cuticle
C2699644,plnt,Stolon
C2700196,plnt,Flower Bud
C2700215,plnt,"Fruit, Immature"
C2700230,plnt,Gall
C2700389,plnt,Plant nodule
C2700441,plnt,Bark - plant part
C2713439,plnt,Male Gametophytes
C2717855,plnt,Endosperm
C2769242,plnt,Guiera senegalensis
C2771873,plnt,Lychnophora ericoides
C2776295,plnt,Artemisia fukudo
C2788325,plnt,Berberis aristata
C2789821,plnt,Isodon eriocalyx
C2792946,plnt,Artemisia mongolica
C2799963,plnt,Tecomella undulata
C2800490,plnt,Maclura tinctoria
C2816591,plnt,Sophora tonkinensis
C2826370,plnt,Castorbean Seed
C2827434,plnt,Alfalfa Top
C2936215,plnt,Parasitic Weeds
C2990389,plnt,Thapsia tenuifolia
C3008652,plnt,Santolina insularis
C3052383,plnt,Raoulia australis
C3063280,plnt,North American clade
C3137172,plnt,Euonymus laxiflorus
C3179261,plnt,Pharmaceutical Plants
C3203419,plnt,Dragon's Blood
C3331440,plnt,Boodlea coacta
C3338949,plnt,Cantinoa mutabilis
C3342595,plnt,Tetralix
C3365281,plnt,Scrophularia scorodonia
C3413256,plnt,Satureja khuzistanica
C3415126,plnt,Teucrium polium
C3422468,plnt,Dioscorea dregeana
C3430478,plnt,Mesosphaerum sidifolium
C3436366,plnt,Serraticardia maxima
C3447272,plnt,Nervilia fordii
C3489509,plnt,Quillaja Saponaria
C3539067,plnt,Oat (plant)
C3565291,plnt,Gracilaria ferox
C3569827,plnt,Phymatopteris
C3606286,plnt,Gaga
C3642396,plnt,Thymus zygis
C3720988,plnt,Teucrium montbretii
C3740680,plnt,Esula
C3779996,plnt,Pelargonium sidoides
C3825887,plnt,Orchids
C3887872,plnt,Syzygium
C3927886,plnt,Pectis odorata
C3943245,plnt,Monochasma savatieri
C3944794,plnt,Boehmeria cylindrica
C3995748,plnt,Garuga pinnata
C4047367,plnt,Birch pollen
C4255465,plnt,Apium graveolens var. dulce
C4316794,plnt,Class Liliopsida
C4332418,plnt,Tetragonolobus
C4333612,plnt,Eucalyptus intertexta
C4337495,plnt,Alpinia murdochii
C4337496,plnt,Alpinia pahangensis
C4352603,plnt,Annona coriacea
C4408244,plnt,Elsholtzia bodinieri
C4461920,plnt,Gymnospora
C4557853,plnt,Quercus humboldtii
C4559773,plnt,Curitiba
C4593937,plnt,Bryothamnion seaforthii
C4594289,plnt,Bryothamnion triquetrum
C4615200,plnt,Hyptidinae
C4647215,plnt,Limonium brasiliense
C4774097,plnt,Hymenocrater longiflorus
C4776959,plnt,Rosa indica
C4904930,plnt,Vidalia obtusiloba
C4904934,plnt,Enantiocladia duperreyi
