cui,type,name
C0225604,bpoc,Structure of bronchial cartilage
C0225605,bpoc,Muscularis of bronchus
C0225610,bpoc,Right superior lobar bronchus
C0225616,bpoc,Middle lobar bronchus
C0225630,bpoc,Left main bronchus structure
C0225632,bpoc,Left superior lobar bronchus
C0225653,bpoc,Lobar bronchus structure
C0225654,bpoc,Cranial lobe bronchus
C0225663,bpoc,Mucous membrane of bronchiole
C0225691,bpoc,Alveolar sac
C0225692,bpoc,Structure of alveolar duct of lung
C0225695,bpoc,Alveolar wall
C0225696,bpoc,Structure of acinus of lung
C0225704,bpoc,Basal segment of lung
C0225706,bpoc,Right lung
C0225730,bpoc,Left lung
C0225752,bpoc,Structure of lobe of lung
C0225754,bpoc,Both lungs
C0225756,bpoc,Structure of upper lobe of lung
C0225757,bpoc,Structure of middle lobe of lung
C0225763,bpoc,Caudal thoracic air sac
C0225764,bpoc,Abdominal air sac
C0225776,bpoc,Visceral pleura
C0225777,bpoc,Parietal pleura
C0225779,bpoc,Right pleura
C0225784,bpoc,Left pleura
C0225832,bpoc,Structure of auricular appendage
C0225833,bpoc,Structure of myocardium of atrium
C0225836,bpoc,Interatrial septum
C0225844,bpoc,Right atrial structure
C0225845,bpoc,Right auricular appendage
C0225860,bpoc,Left atrial structure
C0225861,bpoc,Left auricular appendage
C0225862,bpoc,Structure of myocardium of left atrium
C0225866,bpoc,Structure of endocardium of left atrium
C0225870,bpoc,Ventricular septum
C0225880,bpoc,Structure of myocardium of ventricle
C0225882,bpoc,Structure of endocardium of ventricle
C0225883,bpoc,Right ventricular structure
C0225885,bpoc,Myocardium of right ventricle
C0225897,bpoc,Left ventricular structure
C0225899,bpoc,Myocardium of left ventricle
C0225912,bpoc,Outflow tract of left ventricle
C0225913,bpoc,Structure of endocardium of left ventricle
C0225924,bpoc,Atrioventricular valve
C0225926,bpoc,Structure of anulus fibrosus of tricuspid orifice
C0225947,bpoc,Structure of anulus fibrosus of mitral orifice
C0225957,bpoc,Structure of anulus fibrosus of aorta
C0225984,bpoc,Structure of anatomic arteriovenous anastomosis
C0225988,bpoc,Structure of small blood vessel (organ)
C0225989,bpoc,Structure of medium size blood vessel (organ)
C0225990,bpoc,Large blood vessel structure
C0225991,bpoc,Structure of great blood vessel (organ)
C0225998,bpoc,Structure of afferent arteriole
C0226001,bpoc,Structure of small artery
C0226002,bpoc,Structure of medium artery
C0226008,bpoc,All large arteries
C0226011,bpoc,Aortic tunica media
C0226012,bpoc,Aortic tunica adventitia
C0226054,bpoc,Right pulmonary artery
C0226069,bpoc,Left pulmonary artery
C0226091,bpoc,Structure of right external carotid artery
C0226156,bpoc,Structure of right internal carotid artery
C0226157,bpoc,Structure of left internal carotid artery
C0226177,bpoc,Structure of short posterior ciliary artery
C0226184,bpoc,Ethmoidal artery
C0226222,bpoc,Structure of striate artery
C0226239,bpoc,Structure of common cochlear artery
C0226276,bpoc,Structure of internal thoracic artery
C0226312,bpoc,Structure of right gastroepiploic artery
C0226332,bpoc,Structure of right renal artery
C0226335,bpoc,Accessory renal artery
C0226356,bpoc,Glomerular capillaries structure
C0226364,bpoc,Structure of internal iliac artery
C0226365,bpoc,Structure of right internal iliac artery
C0226366,bpoc,Structure of left internal iliac artery
C0226378,bpoc,Structure of uterine artery
C0226414,bpoc,Artery of upper extremity
C0226463,bpoc,Left popliteal artery
C0226496,bpoc,Arcuate artery of leg
C0226501,bpoc,Structure of muscular type vein
C0226509,bpoc,Structure of wall of vein
C0226513,bpoc,Structure of superficial vein
C0226514,bpoc,Structure of deep vein
C0226515,bpoc,Structure of valve of vein
C0226542,bpoc,Structure of vein of neck
C0226567,bpoc,Structure of basivertebral vein
C0226568,bpoc,Spinal vein
C0226578,bpoc,Frontal vein
C0226608,bpoc,Entire mesencephalic vein
C0226650,bpoc,Structure of bronchial vein
C0226737,bpoc,Structure of left gastric vein
C0226769,bpoc,Prostatic venous plexus
C0226791,bpoc,Structure of pelvic vein
C0226792,bpoc,Structure of vein of upper extremity
C0226802,bpoc,Structure of cephalic vein
C0226810,bpoc,Structure of ulnar vein
C0226813,bpoc,Structure of vein of lower extremity
C0226832,bpoc,Structure of posterior tibial vein
C0226836,bpoc,Structure of peroneal vein
C0226845,bpoc,Structure of vein of skull
C0226876,bpoc,Structure of gastrointestinal mucous membrane
C0226892,bpoc,Structure of intestinal gland
C0226901,bpoc,Hard Palate
C0226913,bpoc,Sublingual caruncle
C0226916,bpoc,Oral papilla
C0226918,bpoc,Buccal salivary gland
C0226919,bpoc,Buccal pouch
C0226925,bpoc,Vermilion border of lip
C0226927,bpoc,Structure of mucous membrane of lip
C0226928,bpoc,Structure of labial gland
C0226931,bpoc,Philtrum
C0226933,bpoc,Structure of mucous membrane of upper lip
C0226936,bpoc,External upper lip
C0226939,bpoc,Structure of mucous membrane of lower lip
C0226942,bpoc,External lower lip
C0226945,bpoc,Body of tongue
C0226950,bpoc,Mucosa of tongue
C0226951,bpoc,Structure of gland of mucous membrane of tongue
C0226952,bpoc,Dorsum of tongue
C0226956,bpoc,Pharyngeal portion of dorsum of tongue
C0226958,bpoc,Root of tongue
C0226964,bpoc,Papilla of tongue
C0227017,bpoc,Dentinal tubules
C0227024,bpoc,Developing tooth
C0227028,bpoc,Maxillary teeth
C0227029,bpoc,Mandibular teeth
C0227052,bpoc,Maxillary left second molar
C0227059,bpoc,Mandibular left second premolar tooth
C0227073,bpoc,Mandibular right first molar
C0227080,bpoc,Cheek teeth
C0227086,bpoc,Maxillary right lateral primary incisor
C0227105,bpoc,Structure of deciduous incisor tooth
C0227108,bpoc,Structure of deciduous molar tooth
C0227122,bpoc,Dental pad
C0227124,bpoc,Structure of gingival mucous membrane
C0227128,bpoc,Gingival lamina propria
C0227130,bpoc,Tooth Socket
C0227140,bpoc,Pharyngeal mucous membrane
C0227149,bpoc,Pharyngeal wall
C0227150,bpoc,Dorsal pharyngeal wall structure
C0227176,bpoc,Esophageal mucous membrane
C0227180,bpoc,Esophageal submucosa
C0227186,bpoc,Cervical part of esophagus
C0227188,bpoc,Thoracic esophagus
C0227192,bpoc,Inferior esophageal sphincter structure
C0227197,bpoc,Glandular stomach
C0227198,bpoc,Non-glandular stomach
C0227208,bpoc,Gastric epithelium
C0227224,bpoc,Stomach wall structure
C0227230,bpoc,Body of stomach
C0227231,bpoc,Structure of canal of stomach
C0227244,bpoc,Ruminal papillae
C0227263,bpoc,Small intestine epithelium
C0227266,bpoc,Intestinal Villus
C0227275,bpoc,Small intestine serosa
C0227284,bpoc,Duodenal mucosa
C0227286,bpoc,Duodenal epithelium
C0227287,bpoc,Duodenal lamina propria
C0227296,bpoc,Papilla of duodenum
C0227300,bpoc,Duodenal ampulla
C0227308,bpoc,Jejunal mucous membrane
C0227309,bpoc,Jejunal epithelium
C0227317,bpoc,Ileal mucous membrane
C0227318,bpoc,Ileal epithelium
C0227319,bpoc,Ileal lamina propria
C0227320,bpoc,Ileal submucosa
C0227331,bpoc,Cecal tonsil
C0227349,bpoc,Colonic mucous membrane
C0227351,bpoc,Colonic crypt of Lieberkühn
C0227353,bpoc,Colonic epithelium
C0227354,bpoc,Colonic lamina propria
C0227374,bpoc,Ansa spiralis of colon
C0227375,bpoc,Ascending colon
C0227382,bpoc,Right dorsal colon
C0227386,bpoc,Transverse colon
C0227388,bpoc,Left colon
C0227389,bpoc,Descending colon
C0227391,bpoc,Sigmoid colon
C0227395,bpoc,Rectal mucous membrane
C0227414,bpoc,Anal mucosa
C0227423,bpoc,Transition zone of anal mucous membrane
C0227435,bpoc,Digestive organ structure
C0227441,bpoc,Salivary serous gland
C0227458,bpoc,Stensen's duct
C0227472,bpoc,Structure of submaxillary duct
C0227479,bpoc,Venom gland
C0227481,bpoc,Right lobe of liver
C0227486,bpoc,Left lobe of liver
C0227489,bpoc,Caudate lobe of liver
C0227514,bpoc,Portal triad
C0227515,bpoc,Interlobular bile duct
C0227516,bpoc,Structure of intralobular bile duct
C0227518,bpoc,Hepatic lobule
C0227523,bpoc,Structure of hepatic sinusoid
C0227529,bpoc,Structure of central vein of liver
C0227548,bpoc,Gallbladder mucosa
C0227578,bpoc,Structure of pancreatic acinus
C0227579,bpoc,Head of pancreas
C0227582,bpoc,Body of pancreas
C0227613,bpoc,Right kidney
C0227614,bpoc,Left kidney
C0227616,bpoc,Fibrous capsule of kidney
C0227628,bpoc,Renal parenchyma
C0227636,bpoc,Perirenal tissue
C0227662,bpoc,Macula densa
C0227666,bpoc,Renal pelvis
C0227684,bpoc,Mucous membrane of ureter
C0227690,bpoc,Both ureters
C0227691,bpoc,Bladder mucosa
C0227701,bpoc,Posterior wall of urinary bladder
C0227735,bpoc,Verumontanum
C0227759,bpoc,Labium
C0227760,bpoc,labium majus
C0227784,bpoc,Vaginal mucous membrane
C0227813,bpoc,Body of uterus
C0227814,bpoc,Structure of horn of uterus
C0227816,bpoc,Left horn of uterus
C0227817,bpoc,fundus uteri
C0227826,bpoc,Structure of cervical mucous membrane
C0227829,bpoc,Exocervix
C0227836,bpoc,Endocervical gland structure
C0227837,bpoc,Endocervix
C0227848,bpoc,Endometrial gland structure
C0227896,bpoc,Structure of interstitial tissue of ovary
C0227900,bpoc,Right fallopian tube
C0227902,bpoc,Left fallopian tube
C0227910,bpoc,Structure of ampulla of fallopian tube
C0227936,bpoc,Body of penis
C0227937,bpoc,Corpus cavernosum structure
C0227948,bpoc,Glans penis
C0227952,bpoc,Foreskin of penis
C0227956,bpoc,Structure of preputial gland
C0227957,bpoc,Musk gland
C0227965,bpoc,Prostatic duct
C0227972,bpoc,Structure of median lobe of prostate
C0227997,bpoc,Structure of right testis
C0227998,bpoc,Structure of left testis
C0228013,bpoc,Structure of efferent ductule of testis
C0228014,bpoc,Tunica vaginalis
C0228023,bpoc,Head of epididymis
C0228024,bpoc,Structure of tail of epididymis
C0228084,bpoc,Nerve root structure
C0228098,bpoc,Peripheral nerve myelin sheath
C0228116,bpoc,Cerebral meninges
C0228121,bpoc,Tentorium cerebelli
C0228126,bpoc,Leptomeninges
C0228130,bpoc,Pacchionian granulation
C0228156,bpoc,Periventricular gray matter
C0228157,bpoc,Periventricular white matter
C0228174,bpoc,Cerebral hemisphere structure (body structure)
C0228175,bpoc,Right cerebral hemisphere
C0228176,bpoc,Left cerebral hemisphere
C0228179,bpoc,Lobe of brain
C0228181,bpoc,Structure of centrum semiovale
C0228193,bpoc,Right frontal lobe structure
C0228194,bpoc,Left frontal lobe structure
C0228195,bpoc,Frontal lobe gyrus
C0228202,bpoc,Premotor cortex
C0228207,bpoc,RIght parietal lobe structure
C0228208,bpoc,Left parietal lobe structure
C0228218,bpoc,Right occipital lobe structure
C0228234,bpoc,Temporal lobe gyrus
C0228243,bpoc,Lateral occipitotemporal gyrus
C0228249,bpoc,Parahippocampal Gyrus
C0228259,bpoc,Anterior insula
C0228262,bpoc,Operculum
C0228265,bpoc,Parietal operculum
C0228269,bpoc,Cerebral arcuate fibers
C0228272,bpoc,Structure of cingulum
C0228274,bpoc,Structure of superior fronto-occipital fasciculus
C0228280,bpoc,Structure of lateral olfactory gyrus
C0228329,bpoc,Medial Dorsal Nucleus
C0228337,bpoc,Ventral Posterolateral Nucleus
C0228339,bpoc,Ventral Lateral Thalamic Nucleus
C0228368,bpoc,Structure of supraoptic hypophyseal tract
C0228377,bpoc,Tuberomammillary Nucleus
C0228389,bpoc,Medial nucleus of habenula
C0228398,bpoc,Central gray substance of midbrain
C0228405,bpoc,"Corpora quadrigemina, superior colliculus"
C0228420,bpoc,Medial lemniscus
C0228426,bpoc,Structure of tegmental portion of pons
C0228432,bpoc,Structure of superior central nucleus of pons
C0228465,bpoc,Cerebellar hemisphere structure
C0228467,bpoc,Cerebellar folium
C0228487,bpoc,Cerebellar tuber
C0228505,bpoc,Nodulus cerebelli
C0228515,bpoc,Cerebellar peduncle
C0228539,bpoc,Olivary Nucleus
C0228540,bpoc,Inferior olivary nucleus
C0228548,bpoc,Structure of nucleus cuneatus
C0228570,bpoc,Ventral funiculus
C0228575,bpoc,Structure of posterior gray horn of spinal cord
C0228576,bpoc,Dorsal funiculus
C0228578,bpoc,Cuneate fasciculus of spinal cord
C0228582,bpoc,Spinal Cord Lateral Horn
C0228583,bpoc,Lateral funiculus
C0228590,bpoc,Spinal cord anterior gray column
C0228624,bpoc,Entire dorsal spinal cord
C0228670,bpoc,Structure of cranial nerve ganglion
C0228672,bpoc,Vomeronasal organ structure
C0228673,bpoc,Optic nerve sheath
C0228686,bpoc,Oculomotor nucleus
C0228740,bpoc,Facial Nucleus
C0228757,bpoc,Structure of cranial vestibular nucleus
C0228766,bpoc,Carotid sinus nerve
C0228767,bpoc,Vagus nucleus
C0228768,bpoc,Superior vagus ganglion
C0228807,bpoc,Structure of fila radicularia of spinal nerve
C0228808,bpoc,Structure of spinal sensory nerve
C0228811,bpoc,Structure of spinal nerve dorsal branch
C0228815,bpoc,Cervical spinal nerve
C0228897,bpoc,Lumbar nerve
C0228919,bpoc,Structure of saphenous nerve
C0228922,bpoc,Sacral nerve
C0228992,bpoc,Structure of middle cardiac nerve
C0229016,bpoc,Structure of least splanchnic nerve
C0229022,bpoc,Structure of sacral ganglia
C0229031,bpoc,Structure of hepatic plexus
C0229063,bpoc,Structure of submaxillary ganglion
C0229089,bpoc,Right eye
C0229090,bpoc,Left eye structure
C0229095,bpoc,Vitreous cavity structure
C0229109,bpoc,Structure of lamina episcleralis
C0229119,bpoc,Conjunctival ring
C0229127,bpoc,Bowman Membrane
C0229138,bpoc,Tapetum lucidum
C0229143,bpoc,Structure of lamina choroidocapillaris
C0229168,bpoc,Corona ciliaris
C0229201,bpoc,Structure of retina of both eyes
C0229217,bpoc,Structure of outer plexiform layer of retina
C0229224,bpoc,Fiber cell of lens
C0229235,bpoc,Suspensory ligament of lens
C0229246,bpoc,Lateral canthus
C0229249,bpoc,Palpebronasal fold
C0229258,bpoc,Lower eyelid
C0229271,bpoc,Conjunctival sac
C0229274,bpoc,Structure of palpebral conjunctiva
C0229275,bpoc,Structure of bulbar conjunctiva
C0229278,bpoc,Structure of conjunctiva of both eyes
C0229304,bpoc,Helix of ear
C0229312,bpoc,Tragal part of pinna
C0229315,bpoc,Ear lobe
C0229339,bpoc,Lateral ear canal
C0229408,bpoc,Base of stapes
C0229444,bpoc,Mucous membrane of Eustachian tube
C0229445,bpoc,Guttural pouch
C0229465,bpoc,Crista ampullaris
C0229480,bpoc,Vestibular membrane
C0229511,bpoc,Scala vestibuli
C0229548,bpoc,Hypophyseal diverticulum
C0229654,bpoc,Lymphoid nodule
C0229685,bpoc,Structure of hilum of spleen
C0229686,bpoc,Malpighian corpuscles
C0229687,bpoc,Splenic Red Pulp
C0229688,bpoc,Trabecula of spleen
C0229696,bpoc,Structure of splenic venules
C0229701,bpoc,Lymphatic follicle
C0229702,bpoc,Structure of lymphatic cord
C0229713,bpoc,Structure of anterior auricular lymph node
C0229719,bpoc,Structure of facial lymph node
C0229722,bpoc,Structure of submandibular lymph node
C0229727,bpoc,Lateral cervical lymph node group
C0229734,bpoc,Structure of anterior cervical lymph node
C0229737,bpoc,Structure of retropharyngeal lymph node
C0229745,bpoc,Structure of lymph node of thorax
C0229749,bpoc,Structure of intrapulmonary lymph node
C0229751,bpoc,"Tracheobronchial lymph node, located near carina"
C0229754,bpoc,Paratracheal lymph node group
C0229759,bpoc,Posterior mediastinal lymph node group
C0229765,bpoc,Gut-associated lymph node
C0229766,bpoc,Celiac lymph node
C0229769,bpoc,Structure of hepatic lymph node
C0229770,bpoc,Structure of cystic lymph node
C0229782,bpoc,Structure of splenic lymph node
C0229783,bpoc,Structure of pancreatic lymph node
C0229789,bpoc,Para-aortic node
C0229791,bpoc,Structure of intestinal lymph node
C0229792,bpoc,Lymph node of mesentery
C0229800,bpoc,Structure of colic lymph node
C0229827,bpoc,Sacral lymph node group
C0229840,bpoc,Structure of lateral axillary lymph node
C0229846,bpoc,Structure of cubital lymph node
C0229869,bpoc,Bilateral palatine tonsils
C0229873,bpoc,Glossopalatine arch
C0229888,bpoc,Entire deep lymphatic vessel
C0229889,bpoc,Lymphatic vessel
C0229890,bpoc,Structure of lacteal
C0229948,bpoc,Structure of thymic cortex
C0229949,bpoc,Structure of thymic medulla
C0229950,bpoc,Hassal's corpuscle
C0229963,bpoc,Upper body part structure
C0229983,bpoc,Body organ structure
C0229985,bpoc,Surgical margins
C0230040,bpoc,Muzzle
C0230048,bpoc,Poll - head
C0230107,bpoc,Withers
C0230113,bpoc,Fin
C0230206,bpoc,Visceral Peritoneum
C0230240,bpoc,Falciform ligament
C0230259,bpoc,Greater omentum
C0230273,bpoc,Pelvic viscus
C0230278,bpoc,Lesser Pelvis
C0230329,bpoc,Right upper extremity
C0230330,bpoc,Left upper extremity
C0230365,bpoc,Structure of right wrist
C0230370,bpoc,Structure of right hand
C0230388,bpoc,Index finger
C0230393,bpoc,Middle finger structure
C0230398,bpoc,Fourth finger
C0230403,bpoc,Fifth finger
C0230415,bpoc,Right lower extremity
C0230416,bpoc,Left lower extremity
C0230420,bpoc,Both lower extremities
C0230425,bpoc,Structure of right thigh
C0230426,bpoc,Structure of left thigh
C0230448,bpoc,Structure of left ankle
C0230472,bpoc,Structure of medial arch of foot (instep)
C0230474,bpoc,Pastern
C0230889,bpoc,Connective tissue matrix
C0231053,bpoc,Hindgut
C0231502,bpoc,Motor unit
C0242386,bpoc,Udder
C0242592,bpoc,Lateral Ligament
C0242690,bpoc,Tibialis anterior muscle structure
C0242691,bpoc,Gastrocnemius muscle structure
C0242696,bpoc,Diaphyses
C0242740,bpoc,Gastric Stump
C0259793,bpoc,Median preoptic nucleus
C0260312,bpoc,urinary organs
C0262185,bpoc,acoustic tubercle
C0262188,bpoc,anterior cerebellar incisure
C0262201,bpoc,Area X
C0262232,bpoc,fastigium
C0262301,bpoc,parabigeminal nucleus
C0262304,bpoc,pars postrema of the ventral lateral nucleus
C0262324,bpoc,medullary pyramid
C0262350,bpoc,triangular part of inferior frontal gyrus (human only)
C0262950,bpoc,Skeletal bone
C0278427,bpoc,Structure of transplanted lung
C0278430,bpoc,Structure of transplanted artery
C0278435,bpoc,Structure of transplanted vein
C0278436,bpoc,Structure of transplanted intestine
C0278444,bpoc,Structure of transplanted ureter
C0278459,bpoc,Structure of pulmonic area
C0278460,bpoc,Structure of mitral area
C0282335,bpoc,Respiratory tract structure
C0282582,bpoc,Salivary duct structure
C0302191,bpoc,Trachea and Bronchus
C0302193,bpoc,arterio-venous
C0334186,bpoc,Proliferative endometrium
C0334187,bpoc,Secretory endometrium
C0334206,bpoc,Cystic ovarian follicle
C0348070,bpoc,Structure of permanent tooth
C0348079,bpoc,Type of donor organ
C0349718,bpoc,Habenular Nucleus
C0376152,bpoc,Marrow
C0376161,bpoc,Comb animal structure
C0376345,bpoc,Accessory Olfactory Bulb
C0376353,bpoc,Metencephalon
C0376381,bpoc,Cuboid Bone
C0391892,bpoc,Alveolar duct
C0391896,bpoc,esophagus and stomach
C0391900,bpoc,stomach and duodenum
C0391908,bpoc,colon rectal
C0391911,bpoc,brain and meninges
C0391916,bpoc,Auricular muscle
C0392907,bpoc,Great saphenous vein structure
C0392909,bpoc,Structure of prerubral area
C0392911,bpoc,Vitreous membrane
C0423866,bpoc,Lanugo
C0440419,bpoc,Cat hair
C0440763,bpoc,Vein graft material
C0440764,bpoc,Autologous vein
C0440766,bpoc,Autologous vein graft
C0440774,bpoc,Pericardial patch
C0440779,bpoc,Ileal segment
C0440786,bpoc,Augmented bladder
C0440790,bpoc,Solid organ
C0440791,bpoc,Whole liver
C0440811,bpoc,Periosteomucosal graft
C0444074,bpoc,Gonad tissue
C0444227,bpoc,Bone specimen
C0444522,bpoc,Ileocolic junction
C0446624,bpoc,Respiratory organs
C0446633,bpoc,abdominal organ
C0446652,bpoc,Temporal meninges
C0446658,bpoc,Cerebellar meninges
C0446708,bpoc,Vagus nerve ganglion
C0446826,bpoc,Popliteal nerve
C0446846,bpoc,Cervical sympathetic ganglion
C0446860,bpoc,Lacrimal caruncle
C0446872,bpoc,Peripheral cornea
C0446908,bpoc,Mastoid process
C0446973,bpoc,Trabecular septum
C0446984,bpoc,Structure of segment of cardiac ventricle
C0446987,bpoc,Cardiac wall structure
C0447043,bpoc,Spinal artery
C0447054,bpoc,Left internal mammary artery
C0447058,bpoc,Septal artery
C0447105,bpoc,Common Femoral Artery
C0447106,bpoc,Superficial femoral artery
C0447111,bpoc,Tibioperoneal trunk
C0447121,bpoc,Petrosal sinus
C0447122,bpoc,Structure of vein of trunk
C0447173,bpoc,Subclavian lymph node
C0447201,bpoc,Lymphatic duct
C0447411,bpoc,Alveolar ridge
C0447424,bpoc,Oral soft tissues
C0447541,bpoc,Lobe of liver
C0447636,bpoc,Structure of anatomical reproductive system
C0447640,bpoc,pars nervosa of hypophysis
C0447683,bpoc,Anterior rectus sheath
C0447962,bpoc,Entire cranial bone
C0448042,bpoc,Structure of condyle of humerus
C0448168,bpoc,Bony pelvis
C0448188,bpoc,Bone structure of lower limb
C0448197,bpoc,Structure of lateral condyle of femur
C0448315,bpoc,Tensor veli palatini
C0448338,bpoc,Entire lateral cricoarytenoid muscle
C0448353,bpoc,Paraspinal Muscles
C0448475,bpoc,Short hip rotator muscle
C0448482,bpoc,Posterior crural muscle structure
C0448909,bpoc,Skin of posterior surface of crural region (body structure)
C0448952,bpoc,Hair-bearing skin
C0448956,bpoc,Post-surgical anatomy
C0448967,bpoc,Ureteric anastomosis
C0450136,bpoc,Pedicle flap
C0450139,bpoc,Free graft
C0450140,bpoc,Arterial graft
C0450184,bpoc,Jejunal loop
C0450272,bpoc,Anterior tympanic membrane
C0450295,bpoc,Retinal macula
C0450964,bpoc,Aortic graft
C0450965,bpoc,Central pulmonary arteries
C0456475,bpoc,Subglottis structure
C0456605,bpoc,Pedicle
C0456924,bpoc,Slow pathway
C0456944,bpoc,Coronary sinus structure
C0457053,bpoc,Urethral Sphincters
C0457138,bpoc,Liver segment
C0457468,bpoc,Lumbar spinal ganglion
C0457846,bpoc,Cervical segment of spinal cord
C0458265,bpoc,Cerebral nucleus
C0458297,bpoc,Superficial cervical lymph node
C0458298,bpoc,Deep cervical lymph node
C0458323,bpoc,Posterior orbital gyrus
C0458337,bpoc,Limbic lobe
C0458371,bpoc,Hypothalamic nucleus
C0458421,bpoc,Wall of bladder
C0458451,bpoc,Spongy urethra
C0458452,bpoc,Male urethral structure
C0458560,bpoc,Cricothyroid membrane
C0458563,bpoc,Alar structure
C0458578,bpoc,Upper respiratory tract
C0458580,bpoc,Tracheobronchial structure
C0458609,bpoc,Scrotal wall
C0458700,bpoc,Membranous labyrinth structure
C0458703,bpoc,Bulb of penis
C0458827,bpoc,Airway structure
C0459234,bpoc,Dorsal vagus nucleus
C0459247,bpoc,Trigeminal nerve and its branches
C0459385,bpoc,Brain tissue
C0459389,bpoc,Temporal Sulcus
C0459434,bpoc,Lacrimal drainage structure
C0459460,bpoc,Regional bone structure
C0459521,bpoc,Sympathetic nerve structure
C0459522,bpoc,Parasympathetic nerve structure
C0459525,bpoc,Abdominal ganglion
C0459529,bpoc,Pulmonary plexus
C0459542,bpoc,Cervical sympathetic trunk
C0459586,bpoc,Tarsal plate
C0459624,bpoc,Lacrimal duct
C0459710,bpoc,Placental vessel
C0459723,bpoc,Skin appendage structure
C0459735,bpoc,Ciliary stroma
C0459736,bpoc,Ciliary epithelium
C0459764,bpoc,Pulp of finger
C0459806,bpoc,Hair follicle of eyelid
C0459892,bpoc,Waldeyer's ring
C0459922,bpoc,Intracranial vascular structure
C0459939,bpoc,Bone structure of C3
C0459949,bpoc,Bone structure of T6
C0459951,bpoc,Bone structure of T4
C0459957,bpoc,Bone structure of T12
C0459962,bpoc,Systemic vascular structure
C0459963,bpoc,Structure of pulmonary blood vessel
C0475466,bpoc,Ileum with cecum
C0489797,bpoc,Right brachial artery
C0489802,bpoc,Capillary Beds
C0489868,bpoc,peripheral artery
C0489877,bpoc,Vasculature of lung
C0489878,bpoc,pulmonary wedge
C0500459,bpoc,Regional tree segment of artery
C0501117,bpoc,Right internal jugular vein
C0501122,bpoc,Left brachiocephalic vein
C0501123,bpoc,Left internal jugular vein
C0501384,bpoc,Motor nerve
C0501385,bpoc,Sensory nerve
C0501395,bpoc,Cranial sensory ganglion
C0501399,bpoc,Enteric ganglion
C0501402,bpoc,Vascular plexus
C0501403,bpoc,Structure of nerve plexus
C0501408,bpoc,Nerve trunk
C0501439,bpoc,Right paratracheal lymph node
C0501440,bpoc,Left paratracheal lymph node
C0501445,bpoc,Right bronchopulmonary lymph node
C0501452,bpoc,Pleural lymphatic vessel
C0501599,bpoc,Right phrenic nerve
C0501600,bpoc,Left phrenic nerve
C0501623,bpoc,Left vagus nerve
C0501652,bpoc,Left sympathetic trunk
C0502298,bpoc,Hollow viscus
C0502330,bpoc,Lymphoid organ structure
C0502381,bpoc,Subsegmental bronchus
C0502413,bpoc,Wall of trachea
C0502938,bpoc,Right sixth rib
C0503362,bpoc,Bifurcation of pulmonary trunk
C0503363,bpoc,Lower lobar branch of pulmonary artery
C0503402,bpoc,Segmental pulmonary artery
C0503825,bpoc,Wall of inflow part of right atrium
C0503867,bpoc,Lobar pulmonary artery
C0503868,bpoc,Subsegmental pulmonary artery
C0503984,bpoc,Wall of right atrium
C0504033,bpoc,Wall of left atrium
C0504035,bpoc,Wall of right ventricle
C0504053,bpoc,Wall of left ventricle
C0504055,bpoc,Anterior wall of left ventricle
C0504063,bpoc,Primary lymphoid organ
C0504064,bpoc,Secondary lymphoid organ
C0504090,bpoc,Pleural sac
C0504095,bpoc,Striated muscle fasciculus
C0504217,bpoc,Peritoneal sac
C0504817,bpoc,Left bronchial artery
C0506546,bpoc,Esophageal wall structure
C0506947,bpoc,Segment of aorta
C0506970,bpoc,Left external jugular vein
C0506973,bpoc,Wall of main bronchus
C0507040,bpoc,Posterior basal bronchopulmonary segment
C0507110,bpoc,Posterior basal segmental bronchus
C0507113,bpoc,Anterior segmental bronchus
C0507114,bpoc,Posterior segmental bronchus
C0507115,bpoc,Superior segmental bronchus
C0507118,bpoc,Anterior basal segmental bronchus
C0507129,bpoc,Medial basal segmental vein
C0507130,bpoc,Anterior basal segmental vein
C0507132,bpoc,Posterior basal segmental vein
C0507156,bpoc,Right clavicle
C0507159,bpoc,Left cephalic vein
C0507162,bpoc,Right axillary vein
C0507205,bpoc,Right scapula
C0507206,bpoc,Left scapula
C0507236,bpoc,Anterior bronchopulmonary segment of superior pulmonary vein
C0507237,bpoc,Posterior segmental vein
C0507239,bpoc,Superior segmental vein
C0507617,bpoc,Wall of atrium
C0507618,bpoc,Wall of ventricle
C0507783,bpoc,Transformed vein
C0507814,bpoc,Wall of pulmonary alveolus
C0507816,bpoc,Pulmonary capillary
C0507817,bpoc,Systemic capillary
C0507850,bpoc,Wall of artery
C0507851,bpoc,Wall of aorta
C0507852,bpoc,Wall of pulmonary trunk
C0507871,bpoc,Wall of coronary artery
C0521377,bpoc,Rectum and sigmoid colon
C0521421,bpoc,Entire ear
C0524414,bpoc,Structure of condyle
C0524448,bpoc,Glomerular capsule structure
C0524545,bpoc,Hepatopancreas
C0524603,bpoc,Accessory Sex Organs
C0524664,bpoc,Nerve-Muscle Preparation
C0524810,bpoc,Perforant Pathway
C0524930,bpoc,Transplanted organ
C0545406,bpoc,Abutment
C0545582,bpoc,Upper deep cervical lymph node
C0545595,bpoc,Cranial and facial bones
C0545668,bpoc,broncho-pleural
C0545674,bpoc,broncho-alveolar
C0545675,bpoc,Bronchus and lung
C0545685,bpoc,Pleura and peritoneum
C0545728,bpoc,ilio-femoral
C0545733,bpoc,vertebrobasilar
C0545743,bpoc,coronary artery and coronary artery
C0545747,bpoc,pulmonary artery and pulmonary artery
